frame_number	 sync_in1	 sync_in2	 time_stamp
873	 1	 1	 43.653439045
874	 1	 1	 43.7034289837
875	 1	 1	 43.7534470558
876	 0	 1	 43.8034529686
877	 1	 1	 43.8534550667
878	 1	 1	 43.9034631252
879	 1	 1	 43.953469038
880	 1	 1	 44.003467083
881	 1	 1	 44.0534760952
882	 1	 1	 44.1034870148
883	 1	 1	 44.1534850597
884	 1	 1	 44.2034771442
885	 1	 1	 44.2534940243
886	 1	 1	 44.3034989834
887	 1	 1	 44.3534991741
888	 1	 1	 44.4035041332
889	 0	 1	 44.4535191059
890	 1	 1	 44.5035221577
891	 1	 1	 44.5535299778
892	 1	 1	 44.6035161018
893	 1	 1	 44.6535279751
894	 1	 1	 44.7035341263
895	 1	 1	 44.7535409927
896	 1	 1	 44.8035299778
897	 1	 1	 44.8535499573
898	 1	 1	 44.9035451412
899	 1	 1	 44.9535491467
900	 1	 1	 45.0035710335
901	 1	 1	 45.0574569702
902	 0	 1	 45.1035821438
903	 1	 1	 45.1535680294
904	 1	 1	 45.2035839558
905	 1	 1	 45.2535891533
906	 1	 1	 45.3035991192
907	 1	 1	 45.3535900116
908	 1	 1	 45.4036021233
909	 1	 1	 45.4536011219
910	 1	 1	 45.5036129951
911	 1	 1	 45.5536141396
912	 1	 1	 45.6036071777
913	 1	 1	 45.6536221504
914	 1	 1	 45.7036311626
915	 0	 1	 45.7536380291
916	 1	 1	 45.8036370277
917	 1	 1	 45.8536431789
918	 1	 1	 45.9036531448
919	 1	 1	 45.9536590576
920	 1	 1	 46.0036580563
921	 1	 1	 46.0536651611
922	 1	 1	 46.1036610603
923	 1	 1	 46.1536700726
924	 1	 1	 46.2036709785
925	 1	 1	 46.2536811829
926	 1	 1	 46.3036851883
927	 1	 1	 46.3536951542
928	 0	 1	 46.403701067
929	 1	 1	 46.4537010193
930	 1	 1	 46.5036921501
931	 1	 1	 46.553704977
932	 1	 1	 46.6037120819
933	 1	 1	 46.6537151337
934	 1	 1	 46.7037110329
935	 1	 1	 46.753729105
936	 1	 1	 46.8037321568
937	 1	 1	 46.8537349701
938	 1	 1	 46.903742075
939	 1	 1	 46.9537451267
940	 1	 1	 47.0037481785
941	 0	 1	 47.0537509918
942	 1	 1	 47.1037471294
943	 1	 1	 47.1537561417
944	 1	 1	 47.2037680149
945	 1	 1	 47.2537751198
946	 1	 1	 47.3037691116
947	 1	 1	 47.353785038
948	 1	 1	 47.4037890434
949	 1	 1	 47.4537990093
950	 1	 1	 47.5037930012
951	 1	 1	 47.5538010597
952	 1	 1	 47.6038000584
953	 1	 1	 47.6538081169
954	 0	 1	 47.7038049698
955	 1	 1	 47.7538230419
956	 1	 1	 47.8038270473
957	 1	 1	 47.8538291454
958	 1	 1	 47.9038350582
959	 1	 1	 47.9538421631
960	 1	 1	 48.0038340092
961	 1	 1	 48.056702137
962	 1	 1	 48.1038579941
963	 1	 1	 48.1538641453
964	 1	 1	 48.2038521767
965	 1	 1	 48.2538650036
966	 1	 1	 48.3038711548
967	 0	 1	 48.3538739681
968	 1	 1	 48.403865099
969	 1	 1	 48.4538810253
970	 1	 1	 48.5038881302
971	 1	 1	 48.5538980961
972	 1	 1	 48.6038861275
973	 1	 1	 48.6538910866
974	 1	 1	 48.7039060593
975	 1	 1	 48.753909111
976	 1	 1	 48.8039150238
977	 1	 1	 48.8539111614
978	 1	 1	 48.9039251804
979	 1	 1	 48.9539279938
980	 0	 1	 49.0039310455
981	 1	 1	 49.0539369583
982	 1	 1	 49.1039421558
983	 1	 1	 49.1539461613
984	 1	 1	 49.2039361
985	 1	 1	 49.2539591789
986	 1	 1	 49.3039660454
987	 1	 1	 49.3539719582
988	 1	 1	 49.4039661884
989	 1	 1	 49.4539749622
990	 1	 1	 49.5039839745
991	 1	 1	 49.5539870262
992	 1	 1	 49.6039800644
993	 0	 1	 49.6539940834
994	 1	 1	 49.7039971352
995	 1	 1	 49.7540071011
996	 1	 1	 49.8039970398
997	 1	 1	 49.8540120125
998	 1	 1	 49.9040269852
999	 1	 1	 49.9540200233
1000	 1	 1	 50.0040271282
1001	 1	 1	 50.0540320873
1002	 1	 1	 50.1040229797
1003	 1	 1	 50.1540369987
1004	 1	 1	 50.2040510178
1005	 1	 1	 50.2540550232
1006	 0	 1	 50.3040471077
1007	 1	 1	 50.3540580273
1008	 1	 1	 50.4040591717
1009	 1	 1	 50.4540669918
1010	 1	 1	 50.5040631294
1011	 1	 1	 50.5540790558
1012	 1	 1	 50.6040840149
1013	 1	 1	 50.6540851593
1014	 1	 1	 50.7040841579
1015	 1	 1	 50.7541000843
1016	 1	 1	 50.8041021824
1017	 1	 1	 50.8541109562
1018	 1	 1	 50.9041161537
1019	 0	 1	 50.9541151524
1020	 1	 1	 51.0041201115
1021	 1	 1	 51.0606660843
1022	 1	 1	 51.1041381359
1023	 1	 1	 51.1541411877
1024	 1	 1	 51.204144001
1025	 1	 1	 51.2541401386
1026	 1	 1	 51.3041541576
1027	 1	 1	 51.35415411
1028	 1	 1	 51.4041559696
1029	 1	 1	 51.4541521072
1030	 1	 1	 51.5041680336
1031	 1	 1	 51.5541710854
1032	 0	 1	 51.6041731834
1033	 1	 1	 51.6541721821
1034	 1	 1	 51.7041900158
1035	 1	 1	 51.7541880608
1036	 1	 1	 51.8041930199
1037	 1	 1	 51.854195118
1038	 1	 1	 51.9042050838
1039	 1	 1	 51.9542071819
1040	 1	 1	 52.0042049885
1041	 1	 1	 52.0542171001
1042	 1	 1	 52.1042189598
1043	 1	 1	 52.154225111
1044	 1	 1	 52.2042181492
1045	 1	 1	 52.2542350292
1046	 1	 1	 52.3042390347
1047	 1	 1	 52.3542439938
1048	 1	 1	 52.4042370319
1049	 1	 1	 52.4542591572
1050	 1	 1	 52.5042631626
1051	 1	 1	 52.5542640686
1052	 1	 1	 52.6042590141
1053	 1	 1	 52.6542711258
1054	 1	 1	 52.7042741776
1055	 1	 1	 52.7542800903
1056	 1	 1	 52.8042750359
1057	 1	 1	 52.8542921543
1058	 1	 1	 52.9042840004
1059	 1	 1	 52.9542930126
1060	 1	 1	 53.0043091774
1061	 1	 1	 53.054308176
1062	 1	 1	 53.104321003
1063	 1	 1	 53.154307127
1064	 1	 1	 53.2043190002
1065	 1	 1	 53.2543280125
1066	 1	 1	 53.3043291569
1067	 1	 1	 53.3543300629
1068	 1	 1	 53.4043450356
1069	 1	 1	 53.4543511868
1070	 1	 1	 53.5043501854
1071	 1	 1	 53.5543529987
1072	 1	 1	 53.6043579578
1073	 1	 1	 53.6543610096
1074	 1	 1	 53.7043659687
1075	 1	 1	 53.7543721199
1076	 1	 1	 53.804377079
1077	 1	 1	 53.8543829918
1078	 1	 1	 53.9043850899
1079	 1	 1	 53.9543890953
1080	 1	 1	 54.0043940544
1081	 1	 1	 54.0544221401
1082	 1	 1	 54.1044139862
1083	 1	 1	 54.1544120312
1084	 1	 1	 54.2044141293
1085	 1	 1	 54.2544090748
1086	 1	 1	 54.3044261932
1087	 1	 1	 54.3544290066
1088	 1	 1	 54.4044339657
1089	 1	 1	 54.4544250965
1090	 1	 1	 54.5044469833
1091	 1	 1	 54.5544581413
1092	 1	 1	 54.60445714
1093	 1	 1	 54.6544489861
1094	 1	 1	 54.704460144
1095	 1	 1	 54.7544679642
1096	 1	 1	 54.8044700623
1097	 1	 1	 54.8544781208
1098	 1	 1	 54.9044840336
1099	 1	 1	 54.9544901848
1100	 1	 1	 55.0044901371
1101	 1	 1	 55.0544850826
1102	 1	 1	 55.104501009
1103	 1	 1	 55.1545031071
1104	 1	 1	 55.2045040131
1105	 1	 1	 55.2545120716
1106	 1	 1	 55.3045170307
1107	 1	 1	 55.3545291424
1108	 1	 1	 55.4045290947
1109	 1	 1	 55.4545280933
1110	 1	 1	 55.5045371056
1111	 1	 1	 55.5545451641
1112	 1	 1	 55.6045401096
1113	 1	 1	 55.6545469761
1114	 1	 1	 55.7045500278
1115	 1	 1	 55.7545571327
1116	 1	 1	 55.8045670986
1117	 1	 1	 55.8545570374
1118	 1	 1	 55.904569149
1119	 1	 1	 55.9545669556
1120	 1	 1	 56.0045809746
1121	 1	 1	 56.0545871258
1122	 1	 1	 56.1045930386
1123	 1	 1	 56.1545870304
1124	 1	 1	 56.2046129704
1125	 1	 1	 56.254611969
1126	 1	 1	 56.3046209812
1127	 1	 1	 56.3546049595
1128	 1	 1	 56.4046261311
1129	 1	 1	 56.4546220303
1130	 1	 1	 56.5046310425
1131	 1	 1	 56.5546221733
1132	 1	 1	 56.6046421528
1133	 1	 1	 56.6546471119
1134	 1	 1	 56.7046439648
1135	 1	 1	 56.7546401024
1136	 1	 1	 56.8046481609
1137	 1	 1	 56.8546621799
1138	 1	 1	 56.9046661854
1139	 1	 1	 56.9546771049
1140	 1	 1	 57.0046801567
1141	 1	 1	 57.054721117
1142	 1	 1	 57.1046841145
1143	 1	 1	 57.154695034
1144	 1	 1	 57.2046961784
1145	 1	 1	 57.2547030449
1146	 1	 1	 57.3046960831
1147	 1	 1	 57.3547110558
1148	 1	 1	 57.4047119617
1149	 1	 1	 57.4547150135
1150	 1	 1	 57.5047130585
1151	 1	 1	 57.5547251701
1152	 1	 1	 57.6047291756
1153	 1	 1	 57.6547341347
1154	 1	 1	 57.7047290802
1155	 1	 1	 57.7547471523
1156	 1	 1	 57.8047521114
1157	 1	 1	 57.8547561169
1158	 1	 1	 57.9047570229
1159	 1	 1	 57.9547681808
1160	 1	 1	 58.0047671795
1161	 1	 1	 58.0547661781
1162	 1	 1	 58.104776144
1163	 1	 1	 58.1547820568
1164	 1	 1	 58.2047870159
1165	 1	 1	 58.2547850609
1166	 1	 1	 58.3047981262
1167	 1	 1	 58.3547980785
1168	 1	 1	 58.4048039913
1169	 1	 1	 58.4547970295
1170	 1	 1	 58.5048151016
1171	 1	 1	 58.5548191071
1172	 1	 1	 58.6048221588
1173	 1	 1	 58.6548130512
1174	 1	 1	 58.7048311234
1175	 1	 1	 58.7548441887
1176	 1	 1	 58.804844141
1177	 1	 1	 58.8548359871
1178	 1	 1	 58.9048509598
1179	 1	 1	 58.9548540115
1180	 1	 1	 59.0048489571
1181	 1	 1	 59.0548629761
1182	 1	 1	 59.1048669815
1183	 1	 1	 59.1548800468
1184	 1	 1	 59.2048640251
1185	 1	 1	 59.2548899651
1186	 1	 1	 59.304885149
1187	 1	 1	 59.3548901081
1188	 1	 1	 59.404886961
1189	 1	 1	 59.4549081326
1190	 1	 1	 59.5049071312
1191	 1	 1	 59.5549120903
1192	 1	 1	 59.6049051285
1193	 1	 1	 59.6549201012
1194	 1	 1	 59.7049181461
1195	 1	 1	 59.7549290657
1196	 1	 1	 59.8049249649
1197	 1	 1	 59.8549361229
1198	 1	 1	 59.9049441814
1199	 1	 1	 59.954941988
1200	 1	 1	 60.0049521923
1201	 1	 1	 60.0550100803
1202	 1	 1	 60.1049931049
1203	 1	 1	 60.1549830437
1204	 1	 1	 60.2049701214
1205	 1	 1	 60.2549750805
1206	 1	 1	 60.3049709797
1207	 1	 1	 60.3549830914
1208	 1	 1	 60.4049890041
1209	 1	 1	 60.45499897
1210	 1	 1	 60.5049901009
1211	 1	 1	 60.5550019741
1212	 1	 1	 60.6050071716
1213	 1	 1	 60.6550149918
1214	 1	 1	 60.7050080299
1215	 1	 1	 60.7550210953
1216	 1	 1	 60.8050279617
1217	 1	 1	 60.8550341129
1218	 1	 1	 60.9050371647
1219	 1	 1	 60.9550430775
1220	 1	 1	 61.0050501823
1221	 1	 1	 61.0550529957
1222	 1	 1	 61.1104981899
1223	 1	 1	 61.155066967
1224	 1	 1	 61.2050631046
1225	 1	 1	 61.2550711632
1226	 1	 1	 61.3050711155
1227	 1	 1	 61.3550801277
1228	 1	 1	 61.4050900936
1229	 1	 1	 61.4550921917
1230	 1	 1	 61.5050890446
1231	 1	 1	 61.5550980568
1232	 1	 1	 61.6050989628
1233	 1	 1	 61.6551060677
1234	 1	 1	 61.7050981522
1235	 1	 1	 61.755117178
1236	 1	 1	 61.8051199913
1237	 1	 1	 61.8551230431
1238	 1	 1	 61.9051301479
1239	 1	 1	 61.9551320076
1240	 1	 1	 62.0051281452
1241	 1	 1	 62.0551431179
1242	 1	 1	 62.1051440239
1243	 1	 1	 62.1551551819
1244	 1	 1	 62.2051479816
1245	 1	 1	 62.2551631927
1246	 1	 1	 62.3051650524
1247	 1	 1	 62.3551700115
1248	 1	 1	 62.4051630497
1249	 1	 1	 62.455176115
1250	 1	 1	 62.5051841736
1251	 1	 1	 62.5551950932
1252	 1	 1	 62.6051831245
1253	 1	 1	 62.6551949978
1254	 1	 1	 62.7051990032
1255	 1	 1	 62.7552051544
1256	 1	 1	 62.8052020073
1257	 1	 1	 62.85521698
1258	 1	 1	 62.9052131176
1259	 1	 1	 62.9552230835
1260	 1	 1	 63.0052289963
1261	 1	 1	 63.0552990437
1262	 1	 1	 63.1053490639
1263	 1	 1	 63.1552410126
1264	 1	 1	 63.2052559853
1265	 1	 1	 63.2552540302
1266	 1	 1	 63.3052630424
1267	 1	 1	 63.3552529812
1268	 1	 1	 63.4052650928
1269	 1	 1	 63.4552690983
1270	 1	 1	 63.5052771568
1271	 1	 1	 63.555273056
1272	 1	 1	 63.6052839756
1273	 1	 1	 63.655287981
1274	 1	 1	 63.7052910328
1275	 1	 1	 63.7552909851
1276	 1	 1	 63.8053030968
1277	 1	 1	 63.8553071022
1278	 1	 1	 63.9053170681
1279	 1	 1	 63.9553201199
1280	 1	 1	 64.0053200722
1281	 1	 1	 64.0553171635
1282	 1	 1	 64.1053299904
1283	 1	 1	 64.1553370953
1284	 1	 1	 64.2053411007
1285	 1	 1	 64.2553451061
1286	 1	 1	 64.305339098
1287	 1	 1	 64.3553621769
1288	 1	 1	 64.4053580761
1289	 1	 1	 64.4553639889
1290	 1	 1	 64.5053551197
1291	 1	 1	 64.5553750992
1292	 1	 1	 64.6053750515
1293	 1	 1	 64.6553871632
1294	 1	 1	 64.7053749561
1295	 1	 1	 64.7553901672
1296	 1	 1	 64.8053951263
1297	 1	 1	 64.8554010391
1298	 1	 1	 64.9054031372
1299	 1	 1	 64.95540905
1300	 1	 1	 65.0054140091
1301	 1	 1	 65.055409193
1302	 1	 1	 65.1054251194
1303	 1	 1	 65.1554310322
1304	 1	 1	 65.2054340839
1305	 1	 1	 65.2554330826
1306	 1	 1	 65.3054471016
1307	 1	 1	 65.3554530144
1308	 1	 1	 65.4054529667
1309	 1	 1	 65.4554460049
1310	 1	 1	 65.505464077
1311	 1	 1	 65.555464983
1312	 1	 1	 65.6054701805
1313	 1	 1	 65.6554641724
1314	 1	 1	 65.7054760456
1315	 1	 1	 65.7554860115
1316	 1	 1	 65.8054900169
1317	 1	 1	 65.8554890156
1318	 1	 1	 65.9054980278
1319	 1	 1	 65.9554941654
1320	 1	 1	 66.0055069923
1321	 1	 1	 66.0555260181
1322	 1	 1	 66.1055231094
1323	 1	 1	 66.1555211544
1324	 1	 1	 66.2055301666
1325	 1	 1	 66.25553298
1326	 1	 1	 66.3055431843
1327	 1	 1	 66.3555321693
1328	 1	 1	 66.4055411816
1329	 1	 1	 66.4555470943
1330	 1	 1	 66.5055539608
1331	 1	 1	 66.5555570126
1332	 1	 1	 66.6055600643
1333	 1	 1	 66.6555671692
1334	 1	 1	 66.7055690289
1335	 1	 1	 66.7555670738
1336	 1	 1	 66.8055810928
1337	 1	 1	 66.8555850983
1338	 1	 1	 66.9055869579
1339	 1	 1	 66.9555959702
1340	 1	 1	 67.0056071281
1341	 0	 1	 67.055603981
1342	 0	 1	 67.105599165
1343	 0	 1	 67.1556100845
1344	 0	 1	 67.2056131363
1345	 0	 1	 67.2556259632
1346	 0	 1	 67.3056280613
1347	 0	 1	 67.3556251526
1348	 0	 1	 67.4056391716
1349	 0	 1	 67.4556441307
1350	 0	 1	 67.5056500435
1351	 0	 1	 67.5556461811
1352	 0	 1	 67.6056580544
1353	 0	 1	 67.6556651592
1354	 0	 1	 67.7056641579
1355	 0	 1	 67.7556550503
1356	 0	 1	 67.8056750298
1357	 0	 1	 67.8556790352
1358	 0	 1	 67.9056901932
1359	 0	 1	 67.9556851387
1360	 0	 1	 68.0056920052
1361	 0	 1	 68.0556890965
1362	 0	 1	 68.105700016
1363	 0	 1	 68.1557090282
1364	 0	 1	 68.2057080269
1365	 0	 1	 68.2557051182
1366	 0	 1	 68.3057210445
1367	 0	 1	 68.3557331562
1368	 0	 1	 68.4057281017
1369	 0	 1	 68.4557240009
1370	 0	 1	 68.5057380199
1371	 0	 1	 68.5557441711
1372	 0	 1	 68.6057469845
1373	 0	 1	 68.6557431221
1374	 0	 1	 68.7057540417
1375	 0	 1	 68.7557621002
1376	 0	 1	 68.8057630062
1377	 0	 1	 68.8557620049
1378	 0	 1	 68.9057750702
1379	 0	 1	 68.9557790756
1380	 0	 1	 69.0057830811
1381	 0	 1	 69.0596251488
1382	 0	 1	 69.1058020592
1383	 0	 1	 69.1558051109
1384	 0	 1	 69.2057981491
1385	 0	 1	 69.2558090687
1386	 0	 1	 69.3058190346
1387	 0	 1	 69.3558189869
1388	 0	 1	 69.4058129787
1389	 0	 1	 69.4558260441
1390	 0	 1	 69.5058350563
1391	 0	 1	 69.5558390617
1392	 0	 1	 69.6058349609
1393	 0	 1	 69.6558520794
1394	 0	 1	 69.7058501244
1395	 0	 1	 69.7558569908
1396	 0	 1	 69.8058490753
1397	 0	 1	 69.8558650017
1398	 0	 1	 69.9058680534
1399	 0	 1	 69.9558701515
1400	 0	 1	 70.005877018
1401	 0	 1	 70.0558841228
1402	 0	 1	 70.105877161
1403	 0	 1	 70.1558921337
1404	 0	 1	 70.2058930397
1405	 0	 1	 70.2559030056
1406	 0	 1	 70.305891037
1407	 0	 1	 70.3559000492
1408	 0	 1	 70.4059131145
1409	 0	 1	 70.455919981
1410	 0	 1	 70.5059230328
1411	 0	 1	 70.5559220314
1412	 0	 1	 70.6059331894
1413	 0	 1	 70.655944109
1414	 0	 1	 70.7059440613
1415	 0	 1	 70.7559390068
1416	 0	 1	 70.8059501648
1417	 0	 1	 70.8559570312
1418	 0	 1	 70.905960083
1419	 0	 1	 70.9559690952
1420	 0	 1	 71.0059771538
1421	 0	 1	 71.0559749603
1422	 0	 1	 71.1059701443
1423	 0	 1	 71.1560080051
1424	 0	 1	 71.2059850693
1425	 0	 1	 71.2559950352
1426	 0	 1	 71.3059949875
1427	 0	 1	 71.3560051918
1428	 0	 1	 71.4060029984
1429	 0	 1	 71.4560091496
1430	 0	 1	 71.5060069561
1431	 0	 1	 71.5560221672
1432	 0	 1	 71.6060230732
1433	 0	 1	 71.6560311317
1434	 0	 1	 71.7060251236
1435	 0	 1	 71.7560420036
1436	 0	 1	 71.8060441017
1437	 0	 1	 71.8560521603
1438	 0	 1	 71.9060521126
1439	 0	 1	 71.9560580254
1440	 0	 1	 72.0060460567
1441	 0	 1	 72.0560791492
1442	 0	 1	 72.1060831547
1443	 0	 1	 72.1560840607
1444	 0	 1	 72.2060770988
1445	 0	 1	 72.2560861111
1446	 0	 1	 72.3060929775
1447	 0	 1	 72.356098175
1448	 0	 1	 72.4060890675
1449	 0	 1	 72.4561011791
1450	 0	 1	 72.5061101913
1451	 0	 1	 72.5561161041
1452	 0	 1	 72.6061091423
1453	 0	 1	 72.6561219692
1454	 0	 1	 72.706125021
1455	 0	 1	 72.7561340332
1456	 0	 1	 72.8061320782
1457	 0	 1	 72.8561410904
1458	 0	 1	 72.9061360359
1459	 0	 1	 72.9561440945
1460	 0	 1	 73.0061581135
1461	 0	 1	 73.0561571121
1462	 0	 1	 73.1061630249
1463	 0	 1	 73.1561591625
1464	 0	 1	 73.2061669827
1465	 0	 1	 73.256180048
1466	 0	 1	 73.3061821461
1467	 0	 1	 73.3561789989
1468	 0	 1	 73.406193018
1469	 0	 1	 73.4561979771
1470	 0	 1	 73.5062050819
1471	 0	 1	 73.556210041
1472	 0	 1	 73.6062021255
1473	 0	 1	 73.6562190056
1474	 0	 1	 73.7062211037
1475	 0	 1	 73.7562270164
1476	 0	 1	 73.806221962
1477	 0	 1	 73.8562381268
1478	 0	 1	 73.9062380791
1479	 0	 1	 73.9562411308
1480	 0	 1	 74.0062451363
1481	 0	 1	 74.0562529564
1482	 0	 1	 74.1062459946
1483	 0	 1	 74.1562609673
1484	 0	 1	 74.2062630653
1485	 0	 1	 74.2562701702
1486	 0	 1	 74.3062729836
1487	 0	 1	 74.3562791348
1488	 0	 1	 74.4062831402
1489	 0	 1	 74.4562871456
1490	 0	 1	 74.5062820911
1491	 0	 1	 74.5563011169
1492	 0	 1	 74.6063020229
1493	 0	 1	 74.6563060284
1494	 0	 1	 74.706302166
1495	 0	 1	 74.7563171387
1496	 0	 1	 74.8063280582
1497	 0	 1	 74.8563280106
1498	 0	 1	 74.906332016
1499	 0	 1	 74.9563369751
1500	 0	 1	 75.0063400269
1501	 0	 1	 75.0563671589
1502	 0	 1	 75.1063621044
1503	 0	 1	 75.1563611031
1504	 0	 1	 75.2063560486
1505	 0	 1	 75.2563550472
1506	 0	 1	 75.3063650131
1507	 0	 1	 75.3563771248
1508	 0	 1	 75.4063811302
1509	 0	 1	 75.4563741684
1510	 0	 1	 75.5063881874
1511	 0	 1	 75.556399107
1512	 0	 1	 75.6063921452
1513	 0	 1	 75.656388998
1514	 0	 1	 75.7064020634
1515	 0	 1	 75.7564101219
1516	 0	 1	 75.8064131737
1517	 0	 1	 75.8564090729
1518	 0	 1	 75.9064130783
1519	 0	 1	 75.9564239979
1520	 0	 1	 76.0064320564
1521	 0	 1	 76.0564451218
1522	 0	 1	 76.1064441204
1523	 0	 1	 76.1564390659
1524	 0	 1	 76.2064499855
1525	 0	 1	 76.256455183
1526	 0	 1	 76.3064689636
1527	 0	 1	 76.356454134
1528	 0	 1	 76.4064719677
1529	 0	 1	 76.4564709663
1530	 0	 1	 76.5064780712
1531	 0	 1	 76.5564851761
1532	 0	 1	 76.6064801216
1533	 0	 1	 76.6564991474
1534	 0	 1	 76.7065010071
1535	 0	 1	 76.7565059662
1536	 0	 1	 76.8064980507
1537	 0	 1	 76.8565130234
1538	 0	 1	 76.9065101147
1539	 0	 1	 76.956510067
1540	 0	 1	 77.0065231323
1541	 0	 1	 77.0565330982
1542	 0	 1	 77.1065340042
1543	 0	 1	 77.1565330029
1544	 0	 1	 77.2065360546
1545	 0	 1	 77.2565491199
1546	 0	 1	 77.3065521717
1547	 0	 1	 77.3565511703
1548	 0	 1	 77.4065611362
1549	 0	 1	 77.4565680027
1550	 0	 1	 77.5065720081
1551	 0	 1	 77.5565719604
1552	 0	 1	 77.6065781116
1553	 0	 1	 77.6565890312
1554	 0	 1	 77.7065870762
1555	 0	 1	 77.756592989
1556	 0	 1	 77.8066031933
1557	 0	 1	 77.8566100597
1558	 0	 1	 77.9066109657
1559	 0	 1	 77.9566130638
1560	 0	 1	 78.0066170692
1561	 0	 1	 78.0566511154
1562	 0	 1	 78.1066250801
1563	 0	 1	 78.1566390991
1564	 0	 1	 78.2066361904
1565	 0	 1	 78.2566449642
1566	 0	 1	 78.3066370487
1567	 0	 1	 78.3566579819
1568	 0	 1	 78.4066541195
1569	 0	 1	 78.4566590786
1570	 0	 1	 78.5066549778
1571	 0	 1	 78.5566701889
1572	 0	 1	 78.606678009
1573	 0	 1	 78.6566829681
1574	 0	 1	 78.7066731453
1575	 0	 1	 78.7566890717
1576	 0	 1	 78.8066880703
1577	 0	 1	 78.8566989899
1578	 0	 1	 78.9066991806
1579	 0	 1	 78.9567129612
1580	 0	 1	 79.0067100525
1581	 0	 1	 79.0567040443
1582	 0	 1	 79.1067180634
1583	 0	 1	 79.156733036
1584	 0	 1	 79.2067229748
1585	 0	 1	 79.2567250729
1586	 0	 1	 79.3067371845
1587	 0	 1	 79.356744051
1588	 0	 1	 79.4067480564
1589	 0	 1	 79.4567410946
1590	 0	 1	 79.506757021
1591	 0	 1	 79.5567660332
1592	 0	 1	 79.6067659855
1593	 0	 1	 79.6567680836
1594	 0	 1	 79.7067630291
1595	 0	 1	 79.7567801476
1596	 0	 1	 79.8067829609
1597	 0	 1	 79.8567881584
1598	 0	 1	 79.9067940712
1599	 0	 1	 79.956797123
1600	 0	 1	 80.0067980289
1601	 0	 1	 80.056812048
1602	 0	 1	 80.1068100929
1603	 0	 1	 80.1568160057
1604	 0	 1	 80.2068121433
1605	 0	 1	 80.2568290234
1606	 0	 1	 80.3068301678
1607	 0	 1	 80.3568370342
1608	 0	 1	 80.4068281651
1609	 0	 1	 80.4568531513
1610	 0	 1	 80.5068490505
1611	 0	 1	 80.5568571091
1612	 0	 1	 80.6068470478
1613	 0	 1	 80.6568641663
1614	 0	 1	 80.7068660259
1615	 0	 1	 80.7568731308
1616	 0	 1	 80.8068671227
1617	 0	 1	 80.8568811417
1618	 0	 1	 80.9068841934
1619	 0	 1	 80.956882
1620	 0	 1	 81.006896019
1621	 0	 1	 81.0569131374
1622	 0	 1	 81.1069290638
1623	 0	 1	 81.1569130421
1624	 0	 1	 81.2069180012
1625	 0	 1	 81.2569279671
1626	 0	 1	 81.3069310188
1627	 0	 1	 81.3569200039
1628	 0	 1	 81.4069299698
1629	 0	 1	 81.456936121
1630	 0	 1	 81.50695014
1631	 0	 1	 81.5569381714
1632	 0	 1	 81.6069581509
1633	 0	 1	 81.6569650173
1634	 0	 1	 81.7069590092
1635	 0	 1	 81.7569570541
1636	 0	 1	 81.8069729805
1637	 0	 1	 81.8569741249
1638	 0	 1	 81.906979084
1639	 0	 1	 81.95697999
1640	 0	 1	 82.0069870949
1641	 0	 1	 82.0569841862
1642	 0	 1	 82.1069951057
1643	 0	 1	 82.1570031643
1644	 0	 1	 82.2070090771
1645	 0	 1	 82.2570040226
1646	 0	 1	 82.3070211411
1647	 0	 1	 82.3570241928
1648	 0	 1	 82.4070291519
1649	 0	 1	 82.4570190907
1650	 0	 1	 82.5070371628
1651	 0	 1	 82.5570449829
1652	 0	 1	 82.6070480347
1653	 0	 1	 82.6570420265
1654	 0	 1	 82.7070500851
1655	 0	 1	 82.7570581436
1656	 0	 1	 82.8070681095
1657	 0	 1	 82.8570661545
1658	 0	 1	 82.9070701599
1659	 0	 1	 82.9570770264
1660	 0	 1	 83.0070900917
1661	 0	 1	 83.0570790768
1662	 0	 1	 83.1070930958
1663	 0	 1	 83.1570961475
1664	 0	 1	 83.2071020603
1665	 0	 1	 83.2570941448
1666	 0	 1	 83.3071069717
1667	 0	 1	 83.3571090698
1668	 0	 1	 83.4071190357
1669	 0	 1	 83.4571120739
1670	 0	 1	 83.5071270466
1671	 0	 1	 83.5571320057
1672	 0	 1	 83.6071350574
1673	 0	 1	 83.6571331024
1674	 0	 1	 83.707144022
1675	 0	 1	 83.7571520805
1676	 0	 1	 83.8071620464
1677	 0	 1	 83.8571469784
1678	 0	 1	 83.9071550369
1679	 0	 1	 83.957157135
1680	 0	 1	 84.0071699619
1681	 0	 1	 84.0572440624
1682	 0	 1	 84.1078031063
1683	 0	 1	 84.1571860313
1684	 0	 1	 84.2071881294
1685	 0	 1	 84.257196188
1686	 0	 1	 84.3072049618
1687	 0	 1	 84.3572010994
1688	 0	 1	 84.4072129726
1689	 0	 1	 84.4572160244
1690	 0	 1	 84.5072181225
1691	 0	 1	 84.5572171211
1692	 0	 1	 84.6072280407
1693	 0	 1	 84.6572320461
1694	 0	 1	 84.7072370052
1695	 0	 1	 84.7572331429
1696	 0	 1	 84.8072459698
1697	 0	 1	 84.8572540283
1698	 0	 1	 84.9072611332
1699	 0	 1	 84.9572651386
1700	 0	 1	 85.0072669983
1701	 0	 1	 85.0572681427
1702	 0	 1	 85.1072731018
1703	 0	 1	 85.1572799683
1704	 0	 1	 85.2072839737
1705	 0	 1	 85.257294178
1706	 0	 1	 85.3072891235
